agency_cd,site_no,datetime,cfs,cfs_cd,day_of_year,water_day,year,month
USGS,9503700,1/10/2013,24,A,10,102,2013,1
USGS,9503700,1/11/2013,24,A,11,103,2013,1
USGS,9503700,1/12/2013,24,A,12,104,2013,1
USGS,9503700,1/13/2013,24,A,13,105,2013,1
USGS,9503700,1/14/2013,24,A,14,106,2013,1
USGS,9503700,1/15/2013,24,A,15,107,2013,1
USGS,9503700,1/16/2013,24,A,16,108,2013,1
USGS,9503700,1/17/2013,25,A,17,109,2013,1
USGS,9503700,1/18/2013,24,A,18,110,2013,1
USGS,9503700,1/19/2013,25,A,19,111,2013,1
USGS,9503700,1/20/2013,24,A,20,112,2013,1
USGS,9503700,1/21/2013,24,A,21,113,2013,1
USGS,9503700,1/22/2013,24,A,22,114,2013,1
USGS,9503700,1/23/2013,25,A,23,115,2013,1
USGS,9503700,1/24/2013,25,A,24,116,2013,1
USGS,9503700,1/25/2013,25,A,25,117,2013,1
USGS,9503700,1/26/2013,30,A,26,118,2013,1
USGS,9503700,1/27/2013,27,A,27,119,2013,1
USGS,9503700,1/28/2013,26,A,28,120,2013,1
USGS,9503700,1/29/2013,25,A,29,121,2013,1
USGS,9503700,1/30/2013,24,A,30,122,2013,1
USGS,9503700,1/31/2013,24,A,31,123,2013,1
USGS,9503700,2/1/2013,24,A,32,124,2013,2
USGS,9503700,2/2/2013,24,A,33,125,2013,2
USGS,9503700,2/3/2013,24,A,34,126,2013,2
USGS,9503700,2/4/2013,24,A,35,127,2013,2
USGS,9503700,2/5/2013,24,A,36,128,2013,2
USGS,9503700,2/6/2013,25,A,37,129,2013,2
USGS,9503700,2/7/2013,25,A,38,130,2013,2
USGS,9503700,2/8/2013,25,A,39,131,2013,2
USGS,9503700,2/9/2013,25,A,40,132,2013,2
USGS,9503700,2/10/2013,25,A,41,133,2013,2
USGS,9503700,2/11/2013,25,A,42,134,2013,2
USGS,9503700,2/12/2013,24,A,43,135,2013,2
USGS,9503700,2/13/2013,23,A,44,136,2013,2
USGS,9503700,2/14/2013,23,A,45,137,2013,2
USGS,9503700,2/15/2013,24,A,46,138,2013,2
USGS,9503700,2/16/2013,24,A,47,139,2013,2
USGS,9503700,2/17/2013,25,A,48,140,2013,2
USGS,9503700,2/18/2013,25,A,49,141,2013,2
USGS,9503700,2/19/2013,25,A,50,142,2013,2
USGS,9503700,2/20/2013,25,A,51,143,2013,2
USGS,9503700,2/21/2013,25,A,52,144,2013,2
USGS,9503700,2/22/2013,25,A,53,145,2013,2
USGS,9503700,2/23/2013,26,A,54,146,2013,2
USGS,9503700,2/24/2013,24,A,55,147,2013,2
USGS,9503700,2/25/2013,26,A,56,148,2013,2
USGS,9503700,2/26/2013,26,A,57,149,2013,2
USGS,9503700,2/27/2013,26,A,58,150,2013,2
USGS,9503700,2/28/2013,26,A,59,151,2013,2
USGS,9503700,3/1/2013,26,A,60,152,2013,3
USGS,9503700,3/2/2013,26,A,61,153,2013,3
USGS,9503700,3/3/2013,26,A,62,154,2013,3
USGS,9503700,3/4/2013,26,A,63,155,2013,3
USGS,9503700,3/5/2013,26,A,64,156,2013,3
USGS,9503700,3/6/2013,25,A,65,157,2013,3
USGS,9503700,3/7/2013,23,A,66,158,2013,3
USGS,9503700,3/8/2013,23,A,67,159,2013,3
USGS,9503700,3/9/2013,22,A,68,160,2013,3
USGS,9503700,3/10/2013,22,A,69,161,2013,3
USGS,9503700,3/11/2013,22,A,70,162,2013,3
USGS,9503700,3/12/2013,22,A,71,163,2013,3
USGS,9503700,3/13/2013,22,A,72,164,2013,3
USGS,9503700,3/14/2013,22,A,73,165,2013,3
USGS,9503700,3/15/2013,21,A,74,166,2013,3
USGS,9503700,3/16/2013,21,A,75,167,2013,3
USGS,9503700,3/17/2013,21,A,76,168,2013,3
USGS,9503700,3/18/2013,21,A,77,169,2013,3
USGS,9503700,3/19/2013,21,A,78,170,2013,3
USGS,9503700,3/20/2013,20,A,79,171,2013,3
USGS,9503700,3/21/2013,19,A,80,172,2013,3
USGS,9503700,3/22/2013,19,A,81,173,2013,3
USGS,9503700,3/23/2013,19,A,82,174,2013,3
USGS,9503700,3/24/2013,20,A,83,175,2013,3
USGS,9503700,3/25/2013,20,A,84,176,2013,3
USGS,9503700,3/26/2013,20,A,85,177,2013,3
USGS,9503700,3/27/2013,20,A,86,178,2013,3
USGS,9503700,3/28/2013,20,A,87,179,2013,3
USGS,9503700,3/29/2013,20,A,88,180,2013,3
USGS,9503700,3/30/2013,21,A,89,181,2013,3
USGS,9503700,3/31/2013,21,A,90,182,2013,3
USGS,9503700,4/1/2013,21,A,91,183,2013,4
USGS,9503700,4/2/2013,20,A,92,184,2013,4
USGS,9503700,4/3/2013,19,A,93,185,2013,4
USGS,9503700,4/4/2013,19,A,94,186,2013,4
USGS,9503700,4/5/2013,18,A,95,187,2013,4
USGS,9503700,4/6/2013,18,A,96,188,2013,4
USGS,9503700,4/7/2013,19,A,97,189,2013,4
USGS,9503700,4/8/2013,19,A,98,190,2013,4
USGS,9503700,4/9/2013,20,A,99,191,2013,4
USGS,9503700,4/10/2013,20,A,100,192,2013,4
USGS,9503700,4/11/2013,20,A,101,193,2013,4
USGS,9503700,4/12/2013,18,A,102,194,2013,4
USGS,9503700,4/13/2013,18,A,103,195,2013,4
USGS,9503700,4/14/2013,18,A,104,196,2013,4
USGS,9503700,4/15/2013,18,A,105,197,2013,4
USGS,9503700,4/16/2013,18,A,106,198,2013,4
USGS,9503700,4/17/2013,19,A,107,199,2013,4
USGS,9503700,4/18/2013,18,A,108,200,2013,4
USGS,9503700,4/19/2013,18,A,109,201,2013,4
USGS,9503700,4/20/2013,19,A,110,202,2013,4
USGS,9503700,4/21/2013,19,A,111,203,2013,4
USGS,9503700,4/22/2013,19,A,112,204,2013,4
USGS,9503700,4/23/2013,19,A,113,205,2013,4
USGS,9503700,4/24/2013,19,A,114,206,2013,4
USGS,9503700,4/25/2013,20,A,115,207,2013,4
USGS,9503700,4/26/2013,20,A,116,208,2013,4
USGS,9503700,4/27/2013,20,A,117,209,2013,4
USGS,9503700,4/28/2013,20,A,118,210,2013,4
USGS,9503700,4/29/2013,19,A,119,211,2013,4
USGS,9503700,4/30/2013,19,A,120,212,2013,4
USGS,9503700,5/1/2013,19,A,121,213,2013,5
USGS,9503700,5/2/2013,20,A,122,214,2013,5
USGS,9503700,5/3/2013,21,A,123,215,2013,5
USGS,9503700,5/4/2013,20,A,124,216,2013,5
USGS,9503700,5/5/2013,21,A,125,217,2013,5
USGS,9503700,5/6/2013,22,A,126,218,2013,5
USGS,9503700,5/7/2013,22,A,127,219,2013,5
USGS,9503700,5/8/2013,22,A,128,220,2013,5
USGS,9503700,5/9/2013,22,A,129,221,2013,5
USGS,9503700,5/10/2013,21,A,130,222,2013,5
USGS,9503700,5/11/2013,19,A,131,223,2013,5
USGS,9503700,5/12/2013,18,A,132,224,2013,5
USGS,9503700,5/13/2013,18,A,133,225,2013,5
USGS,9503700,5/14/2013,18,A,134,226,2013,5
USGS,9503700,5/15/2013,18,A,135,227,2013,5
USGS,9503700,5/16/2013,18,A,136,228,2013,5
USGS,9503700,5/17/2013,18,A,137,229,2013,5
USGS,9503700,5/18/2013,19,A,138,230,2013,5
USGS,9503700,5/19/2013,18,A,139,231,2013,5
USGS,9503700,5/20/2013,21,A,140,232,2013,5
USGS,9503700,5/21/2013,21,A,141,233,2013,5
USGS,9503700,5/22/2013,20,A,142,234,2013,5
USGS,9503700,5/23/2013,19,A,143,235,2013,5
USGS,9503700,5/24/2013,19,A,144,236,2013,5
USGS,9503700,5/25/2013,19,A,145,237,2013,5
USGS,9503700,5/26/2013,18,A,146,238,2013,5
USGS,9503700,5/27/2013,18,A,147,239,2013,5
USGS,9503700,5/28/2013,18,A,148,240,2013,5
USGS,9503700,5/29/2013,19,A,149,241,2013,5
USGS,9503700,5/30/2013,18,A,150,242,2013,5
USGS,9503700,5/31/2013,19,A,151,243,2013,5
USGS,9503700,6/1/2013,19,A,152,244,2013,6
USGS,9503700,6/2/2013,19,A,153,245,2013,6
USGS,9503700,6/3/2013,19,A,154,246,2013,6
USGS,9503700,6/4/2013,19,A,155,247,2013,6
USGS,9503700,6/5/2013,19,A,156,248,2013,6
USGS,9503700,6/6/2013,18,A,157,249,2013,6
USGS,9503700,6/7/2013,18,A,158,250,2013,6
USGS,9503700,6/8/2013,18,A,159,251,2013,6
USGS,9503700,6/9/2013,18,A,160,252,2013,6
USGS,9503700,6/10/2013,18,A,161,253,2013,6
USGS,9503700,6/11/2013,18,A,162,254,2013,6
USGS,9503700,6/12/2013,18,A,163,255,2013,6
USGS,9503700,6/13/2013,18,A,164,256,2013,6
USGS,9503700,6/14/2013,18,A,165,257,2013,6
USGS,9503700,6/15/2013,17,A,166,258,2013,6
USGS,9503700,6/16/2013,18,A,167,259,2013,6
USGS,9503700,6/17/2013,18,A,168,260,2013,6
USGS,9503700,6/18/2013,18,A,169,261,2013,6
USGS,9503700,6/19/2013,20,A,170,262,2013,6
USGS,9503700,6/20/2013,20,A,171,263,2013,6
USGS,9503700,6/21/2013,19,A,172,264,2013,6
USGS,9503700,6/22/2013,18,A,173,265,2013,6
USGS,9503700,6/23/2013,18,A,174,266,2013,6
USGS,9503700,6/24/2013,18,A,175,267,2013,6
USGS,9503700,6/25/2013,18,A,176,268,2013,6
USGS,9503700,6/26/2013,18,A,177,269,2013,6
USGS,9503700,6/27/2013,18,A,178,270,2013,6
USGS,9503700,6/28/2013,18,A,179,271,2013,6
USGS,9503700,6/29/2013,17,A,180,272,2013,6
USGS,9503700,6/30/2013,18,A,181,273,2013,6
USGS,9503700,7/1/2013,18,A,182,274,2013,7
USGS,9503700,7/2/2013,19,A,183,275,2013,7
USGS,9503700,7/3/2013,19,A,184,276,2013,7
USGS,9503700,7/4/2013,19,A,185,277,2013,7
USGS,9503700,7/5/2013,19,A,186,278,2013,7
USGS,9503700,7/6/2013,19,A,187,279,2013,7
USGS,9503700,7/7/2013,21,A,188,280,2013,7
USGS,9503700,7/8/2013,19,A,189,281,2013,7
USGS,9503700,7/9/2013,19,A,190,282,2013,7
USGS,9503700,7/10/2013,19,A,191,283,2013,7
USGS,9503700,7/11/2013,21,A,192,284,2013,7
USGS,9503700,7/12/2013,22,A,193,285,2013,7
USGS,9503700,7/13/2013,21,A,194,286,2013,7
USGS,9503700,7/14/2013,21,A,195,287,2013,7
USGS,9503700,7/15/2013,21,A,196,288,2013,7
USGS,9503700,7/16/2013,49,A,197,289,2013,7
USGS,9503700,7/17/2013,29,A,198,290,2013,7
USGS,9503700,7/18/2013,21,A,199,291,2013,7
USGS,9503700,7/19/2013,20,A,200,292,2013,7
USGS,9503700,7/20/2013,20,A,201,293,2013,7
USGS,9503700,7/21/2013,21,A,202,294,2013,7
USGS,9503700,7/22/2013,22,A,203,295,2013,7
USGS,9503700,7/23/2013,27,A,204,296,2013,7
USGS,9503700,7/24/2013,20,A,205,297,2013,7
USGS,9503700,7/25/2013,23,A,206,298,2013,7
USGS,9503700,7/26/2013,49,A,207,299,2013,7
USGS,9503700,7/27/2013,30,A,208,300,2013,7
USGS,9503700,7/28/2013,160,A,209,301,2013,7
USGS,9503700,7/29/2013,847,A,210,302,2013,7
USGS,9503700,7/30/2013,190,A,211,303,2013,7
USGS,9503700,7/31/2013,61,A,212,304,2013,7
USGS,9503700,8/1/2013,35,A,213,305,2013,8
USGS,9503700,8/2/2013,28,A,214,306,2013,8
USGS,9503700,8/3/2013,26,A,215,307,2013,8
USGS,9503700,8/4/2013,25,A,216,308,2013,8
USGS,9503700,8/5/2013,24,A,217,309,2013,8
USGS,9503700,8/6/2013,24,A,218,310,2013,8
USGS,9503700,8/7/2013,24,A,219,311,2013,8
USGS,9503700,8/8/2013,23,A,220,312,2013,8
USGS,9503700,8/9/2013,23,A,221,313,2013,8
USGS,9503700,8/10/2013,22,A,222,314,2013,8
USGS,9503700,8/11/2013,22,A,223,315,2013,8
USGS,9503700,8/12/2013,22,A,224,316,2013,8
USGS,9503700,8/13/2013,22,A,225,317,2013,8
USGS,9503700,8/14/2013,22,A,226,318,2013,8
USGS,9503700,8/15/2013,22,A,227,319,2013,8
USGS,9503700,8/16/2013,22,A,228,320,2013,8
USGS,9503700,8/17/2013,22,A,229,321,2013,8
USGS,9503700,8/18/2013,22,A,230,322,2013,8
USGS,9503700,8/19/2013,26,A,231,323,2013,8
USGS,9503700,8/20/2013,23,A,232,324,2013,8
USGS,9503700,8/21/2013,23,A,233,325,2013,8
USGS,9503700,8/22/2013,23,A,234,326,2013,8
USGS,9503700,8/23/2013,23,A,235,327,2013,8
USGS,9503700,8/24/2013,23,A,236,328,2013,8
USGS,9503700,8/25/2013,23,A,237,329,2013,8
USGS,9503700,8/26/2013,23,A,238,330,2013,8
USGS,9503700,8/27/2013,25,A,239,331,2013,8
USGS,9503700,8/28/2013,26,A,240,332,2013,8
USGS,9503700,8/29/2013,27,A,241,333,2013,8
USGS,9503700,8/30/2013,128,A,242,334,2013,8
USGS,9503700,8/31/2013,76,A,243,335,2013,8
USGS,9503700,9/1/2013,48,A,244,336,2013,9
USGS,9503700,9/2/2013,151,A,245,337,2013,9
USGS,9503700,9/3/2013,61,A,246,338,2013,9
USGS,9503700,9/4/2013,30,A,247,339,2013,9
USGS,9503700,9/5/2013,25,A,248,340,2013,9
USGS,9503700,9/6/2013,23,A,249,341,2013,9
USGS,9503700,9/7/2013,23,A,250,342,2013,9
USGS,9503700,9/8/2013,23,A,251,343,2013,9
USGS,9503700,9/9/2013,23,A,252,344,2013,9
USGS,9503700,9/10/2013,22,A,253,345,2013,9
USGS,9503700,9/11/2013,26,A,254,346,2013,9
USGS,9503700,9/12/2013,41,A,255,347,2013,9
USGS,9503700,9/13/2013,26,A,256,348,2013,9
USGS,9503700,9/14/2013,23,A,257,349,2013,9
USGS,9503700,9/15/2013,22,A,258,350,2013,9
USGS,9503700,9/16/2013,22,A,259,351,2013,9
USGS,9503700,9/17/2013,22,A,260,352,2013,9
USGS,9503700,9/18/2013,21,A,261,353,2013,9
USGS,9503700,9/19/2013,21,A,262,354,2013,9
USGS,9503700,9/20/2013,21,A,263,355,2013,9
USGS,9503700,9/21/2013,21,A,264,356,2013,9
USGS,9503700,9/22/2013,21,A,265,357,2013,9
USGS,9503700,9/23/2013,21,A,266,358,2013,9
USGS,9503700,9/24/2013,21,A,267,359,2013,9
USGS,9503700,9/25/2013,21,A,268,360,2013,9
USGS,9503700,9/26/2013,21,A,269,361,2013,9
USGS,9503700,9/27/2013,21,A,270,362,2013,9
USGS,9503700,9/28/2013,21,A,271,363,2013,9
USGS,9503700,9/29/2013,21,A,272,364,2013,9
USGS,9503700,9/30/2013,21,A,273,365,2013,9
USGS,9503700,10/1/2013,21,A,274,1,2013,10
USGS,9503700,10/2/2013,21,A,275,2,2013,10
USGS,9503700,10/3/2013,21,A,276,3,2013,10
USGS,9503700,10/4/2013,21,A,277,4,2013,10
USGS,9503700,10/5/2013,21,A,278,5,2013,10
USGS,9503700,10/6/2013,21,A,279,6,2013,10
USGS,9503700,10/7/2013,22,A,280,7,2013,10
USGS,9503700,10/8/2013,22,A,281,8,2013,10
USGS,9503700,10/9/2013,22,A,282,9,2013,10
USGS,9503700,10/10/2013,22,A,283,10,2013,10
USGS,9503700,10/11/2013,22,A,284,11,2013,10
USGS,9503700,10/12/2013,21,A,285,12,2013,10
USGS,9503700,10/13/2013,21,A,286,13,2013,10
USGS,9503700,10/14/2013,21,A,287,14,2013,10
USGS,9503700,10/15/2013,21,A,288,15,2013,10
USGS,9503700,10/16/2013,21,A,289,16,2013,10
USGS,9503700,10/17/2013,21,A,290,17,2013,10
USGS,9503700,10/18/2013,21,A,291,18,2013,10
USGS,9503700,10/19/2013,21,A,292,19,2013,10
USGS,9503700,10/20/2013,21,A,293,20,2013,10
USGS,9503700,10/21/2013,21,A,294,21,2013,10
USGS,9503700,10/22/2013,20,A,295,22,2013,10
USGS,9503700,10/23/2013,20,A,296,23,2013,10
USGS,9503700,10/24/2013,20,A,297,24,2013,10
USGS,9503700,10/25/2013,20,A,298,25,2013,10
USGS,9503700,10/26/2013,20,A,299,26,2013,10
USGS,9503700,10/27/2013,21,A,300,27,2013,10
USGS,9503700,10/28/2013,20,A,301,28,2013,10
USGS,9503700,10/29/2013,21,A,302,29,2013,10
USGS,9503700,10/30/2013,21,A,303,30,2013,10
USGS,9503700,10/31/2013,20,A,304,31,2013,10
USGS,9503700,11/1/2013,20,A,305,32,2013,11
USGS,9503700,11/2/2013,20,A,306,33,2013,11
USGS,9503700,11/3/2013,20,A,307,34,2013,11
USGS,9503700,11/4/2013,20,A,308,35,2013,11
USGS,9503700,11/5/2013,20,A,309,36,2013,11
USGS,9503700,11/6/2013,20,A,310,37,2013,11
USGS,9503700,11/7/2013,20,A,311,38,2013,11
USGS,9503700,11/8/2013,20,A,312,39,2013,11
USGS,9503700,11/9/2013,21,A,313,40,2013,11
USGS,9503700,11/10/2013,22,A,314,41,2013,11
USGS,9503700,11/11/2013,22,A,315,42,2013,11
USGS,9503700,11/12/2013,22,A,316,43,2013,11
USGS,9503700,11/13/2013,22,A,317,44,2013,11
USGS,9503700,11/14/2013,22,A,318,45,2013,11
USGS,9503700,11/15/2013,22,A,319,46,2013,11
USGS,9503700,11/16/2013,22,A,320,47,2013,11
USGS,9503700,11/17/2013,22,A,321,48,2013,11
USGS,9503700,11/18/2013,22,A,322,49,2013,11
USGS,9503700,11/19/2013,22,A,323,50,2013,11
USGS,9503700,11/20/2013,22,A,324,51,2013,11
USGS,9503700,11/21/2013,22,A,325,52,2013,11
USGS,9503700,11/22/2013,23,A,326,53,2013,11
USGS,9503700,11/23/2013,23,A,327,54,2013,11
USGS,9503700,11/24/2013,22,A,328,55,2013,11
USGS,9503700,11/25/2013,21,A,329,56,2013,11
USGS,9503700,11/26/2013,21,A,330,57,2013,11
USGS,9503700,11/27/2013,20,A,331,58,2013,11
USGS,9503700,11/28/2013,21,A,332,59,2013,11
USGS,9503700,11/29/2013,21,A,333,60,2013,11
USGS,9503700,11/30/2013,21,A,334,61,2013,11
USGS,9503700,12/1/2013,20,A,335,62,2013,12
USGS,9503700,12/2/2013,20,A,336,63,2013,12
USGS,9503700,12/3/2013,20,A,337,64,2013,12
USGS,9503700,12/4/2013,21,A,338,65,2013,12
USGS,9503700,12/5/2013,21,A,339,66,2013,12
USGS,9503700,12/6/2013,20,A,340,67,2013,12
USGS,9503700,12/7/2013,20,A,341,68,2013,12
USGS,9503700,12/8/2013,20,A,342,69,2013,12
USGS,9503700,12/9/2013,20,A,343,70,2013,12
USGS,9503700,12/10/2013,20,A,344,71,2013,12
USGS,9503700,12/11/2013,20,A,345,72,2013,12
USGS,9503700,12/12/2013,20,A,346,73,2013,12
USGS,9503700,12/13/2013,20,A,347,74,2013,12
USGS,9503700,12/14/2013,20,A,348,75,2013,12
USGS,9503700,12/15/2013,20,A,349,76,2013,12
USGS,9503700,12/16/2013,20,A,350,77,2013,12
USGS,9503700,12/17/2013,20,A,351,78,2013,12
USGS,9503700,12/18/2013,21,A,352,79,2013,12
USGS,9503700,12/19/2013,20,A,353,80,2013,12
USGS,9503700,12/20/2013,21,A,354,81,2013,12
USGS,9503700,12/21/2013,21,A,355,82,2013,12
USGS,9503700,12/22/2013,21,A,356,83,2013,12
USGS,9503700,12/23/2013,21,A,357,84,2013,12
USGS,9503700,12/24/2013,21,A,358,85,2013,12
USGS,9503700,12/25/2013,21,A,359,86,2013,12
USGS,9503700,12/26/2013,21,A,360,87,2013,12
USGS,9503700,12/27/2013,21,A,361,88,2013,12
USGS,9503700,12/28/2013,21,A,362,89,2013,12
USGS,9503700,12/29/2013,21,A,363,90,2013,12
USGS,9503700,12/30/2013,21,A,364,91,2013,12
USGS,9503700,12/31/2013,21,A,365,92,2013,12
USGS,9503700,1/1/2014,21,A,1,93,2014,1
USGS,9503700,1/2/2014,21,A,2,94,2014,1
USGS,9503700,1/3/2014,21,A,3,95,2014,1
USGS,9503700,1/4/2014,21,A,4,96,2014,1
USGS,9503700,1/5/2014,21,A,5,97,2014,1
USGS,9503700,1/6/2014,22,A,6,98,2014,1
USGS,9503700,1/7/2014,22,A,7,99,2014,1
USGS,9503700,1/8/2014,22,A,8,100,2014,1
USGS,9503700,1/9/2014,22,A,9,101,2014,1
USGS,9503700,1/10/2014,22,A,10,102,2014,1
USGS,9503700,1/11/2014,22,A,11,103,2014,1
USGS,9503700,1/12/2014,22,A,12,104,2014,1
USGS,9503700,1/13/2014,22,A,13,105,2014,1
USGS,9503700,1/14/2014,22,A,14,106,2014,1
USGS,9503700,1/15/2014,22,A,15,107,2014,1
USGS,9503700,1/16/2014,23,A,16,108,2014,1
USGS,9503700,1/17/2014,22,A,17,109,2014,1
USGS,9503700,1/18/2014,23,A,18,110,2014,1
USGS,9503700,1/19/2014,22,A,19,111,2014,1
USGS,9503700,1/20/2014,22,A,20,112,2014,1
USGS,9503700,1/21/2014,22,A,21,113,2014,1
USGS,9503700,1/22/2014,22,A,22,114,2014,1
USGS,9503700,1/23/2014,22,A,23,115,2014,1
USGS,9503700,1/24/2014,22,A,24,116,2014,1
USGS,9503700,1/25/2014,22,A,25,117,2014,1
USGS,9503700,1/26/2014,22,A,26,118,2014,1
USGS,9503700,1/27/2014,22,A,27,119,2014,1
USGS,9503700,1/28/2014,22,A,28,120,2014,1
USGS,9503700,1/29/2014,22,A,29,121,2014,1
USGS,9503700,1/30/2014,22,A,30,122,2014,1
USGS,9503700,1/31/2014,22,A,31,123,2014,1
USGS,9503700,2/1/2014,22,A,32,124,2014,2
USGS,9503700,2/2/2014,22,A,33,125,2014,2
USGS,9503700,2/3/2014,23,A,34,126,2014,2
USGS,9503700,2/4/2014,23,A,35,127,2014,2
USGS,9503700,2/5/2014,23,A,36,128,2014,2
USGS,9503700,2/6/2014,23,A,37,129,2014,2
USGS,9503700,2/7/2014,24,A,38,130,2014,2
USGS,9503700,2/8/2014,23,A,39,131,2014,2
USGS,9503700,2/9/2014,23,A,40,132,2014,2
USGS,9503700,2/10/2014,23,A,41,133,2014,2
USGS,9503700,2/11/2014,23,A,42,134,2014,2
USGS,9503700,2/12/2014,23,A,43,135,2014,2
USGS,9503700,2/13/2014,23,A,44,136,2014,2
USGS,9503700,2/14/2014,23,A,45,137,2014,2
USGS,9503700,2/15/2014,23,A,46,138,2014,2
USGS,9503700,2/16/2014,23,A,47,139,2014,2
USGS,9503700,2/17/2014,23,A,48,140,2014,2
USGS,9503700,2/18/2014,22,A,49,141,2014,2
USGS,9503700,2/19/2014,22,A,50,142,2014,2
USGS,9503700,2/20/2014,22,A,51,143,2014,2
USGS,9503700,2/21/2014,22,A,52,144,2014,2
USGS,9503700,2/22/2014,22,A,53,145,2014,2
USGS,9503700,2/23/2014,22,A,54,146,2014,2
USGS,9503700,2/24/2014,22,A,55,147,2014,2
USGS,9503700,2/25/2014,22,A,56,148,2014,2
USGS,9503700,2/26/2014,21,A,57,149,2014,2
USGS,9503700,2/27/2014,21,A,58,150,2014,2
USGS,9503700,2/28/2014,21,A,59,151,2014,2
USGS,9503700,3/1/2014,21,A,60,152,2014,3
USGS,9503700,3/2/2014,21,A,61,153,2014,3
USGS,9503700,3/3/2014,21,A,62,154,2014,3
USGS,9503700,3/4/2014,21,A,63,155,2014,3
USGS,9503700,3/5/2014,20,A,64,156,2014,3
USGS,9503700,3/6/2014,21,A,65,157,2014,3
USGS,9503700,3/7/2014,21,A,66,158,2014,3
USGS,9503700,3/8/2014,21,A,67,159,2014,3
USGS,9503700,3/9/2014,21,A,68,160,2014,3
USGS,9503700,3/10/2014,21,A,69,161,2014,3
USGS,9503700,3/11/2014,21,A,70,162,2014,3
USGS,9503700,3/12/2014,21,A,71,163,2014,3
USGS,9503700,3/13/2014,21,A,72,164,2014,3
USGS,9503700,3/14/2014,21,A,73,165,2014,3
USGS,9503700,3/15/2014,21,A,74,166,2014,3
USGS,9503700,3/16/2014,21,A,75,167,2014,3
USGS,9503700,3/17/2014,21,A,76,168,2014,3
USGS,9503700,3/18/2014,21,A,77,169,2014,3
USGS,9503700,3/19/2014,21,A,78,170,2014,3
USGS,9503700,3/20/2014,21,A,79,171,2014,3
USGS,9503700,3/21/2014,21,A,80,172,2014,3
USGS,9503700,3/22/2014,21,A,81,173,2014,3
USGS,9503700,3/23/2014,21,A,82,174,2014,3
USGS,9503700,3/24/2014,21,A,83,175,2014,3
USGS,9503700,3/25/2014,21,A,84,176,2014,3
USGS,9503700,3/26/2014,21,A,85,177,2014,3
USGS,9503700,3/27/2014,21,A,86,178,2014,3
USGS,9503700,3/28/2014,22,A,87,179,2014,3
USGS,9503700,3/29/2014,21,A,88,180,2014,3
USGS,9503700,3/30/2014,21,A,89,181,2014,3
USGS,9503700,3/31/2014,21,A,90,182,2014,3
USGS,9503700,4/1/2014,21,A,91,183,2014,4
USGS,9503700,4/2/2014,21,A,92,184,2014,4
USGS,9503700,4/3/2014,21,A,93,185,2014,4
USGS,9503700,4/4/2014,21,A,94,186,2014,4
USGS,9503700,4/5/2014,21,A,95,187,2014,4
USGS,9503700,4/6/2014,21,A,96,188,2014,4
USGS,9503700,4/7/2014,21,A,97,189,2014,4
USGS,9503700,4/8/2014,21,A,98,190,2014,4
USGS,9503700,4/9/2014,21,A,99,191,2014,4
USGS,9503700,4/10/2014,21,A,100,192,2014,4
USGS,9503700,4/11/2014,21,A,101,193,2014,4
USGS,9503700,4/12/2014,21,A,102,194,2014,4
USGS,9503700,4/13/2014,21,A,103,195,2014,4
USGS,9503700,4/14/2014,21,A,104,196,2014,4
USGS,9503700,4/15/2014,21,A,105,197,2014,4
USGS,9503700,4/16/2014,21,A,106,198,2014,4
USGS,9503700,4/17/2014,21,A,107,199,2014,4
USGS,9503700,4/18/2014,21,A,108,200,2014,4
USGS,9503700,4/19/2014,21,A,109,201,2014,4
USGS,9503700,4/20/2014,21,A,110,202,2014,4
USGS,9503700,4/21/2014,21,A,111,203,2014,4
USGS,9503700,4/22/2014,21,A,112,204,2014,4
USGS,9503700,4/23/2014,21,A,113,205,2014,4
USGS,9503700,4/24/2014,20,A,114,206,2014,4
USGS,9503700,4/25/2014,21,A,115,207,2014,4
USGS,9503700,4/26/2014,21,A,116,208,2014,4
USGS,9503700,4/27/2014,21,A,117,209,2014,4
USGS,9503700,4/28/2014,21,A,118,210,2014,4
USGS,9503700,4/29/2014,20,A,119,211,2014,4
USGS,9503700,4/30/2014,20,A,120,212,2014,4
USGS,9503700,5/1/2014,20,A,121,213,2014,5
USGS,9503700,5/2/2014,20,A,122,214,2014,5
USGS,9503700,5/3/2014,20,A,123,215,2014,5
USGS,9503700,5/4/2014,20,A,124,216,2014,5
USGS,9503700,5/5/2014,20,A,125,217,2014,5
USGS,9503700,5/6/2014,20,A,126,218,2014,5
USGS,9503700,5/7/2014,20,A,127,219,2014,5
USGS,9503700,5/8/2014,20,A,128,220,2014,5
USGS,9503700,5/9/2014,20,A,129,221,2014,5
USGS,9503700,5/10/2014,20,A,130,222,2014,5
USGS,9503700,5/11/2014,20,A,131,223,2014,5
USGS,9503700,5/12/2014,20,A,132,224,2014,5
USGS,9503700,5/13/2014,20,A,133,225,2014,5
USGS,9503700,5/14/2014,20,A,134,226,2014,5
USGS,9503700,5/15/2014,20,A,135,227,2014,5
USGS,9503700,5/16/2014,19,A,136,228,2014,5
USGS,9503700,5/17/2014,19,A,137,229,2014,5
USGS,9503700,5/18/2014,19,A,138,230,2014,5
USGS,9503700,5/19/2014,19,A,139,231,2014,5
USGS,9503700,5/20/2014,19,A,140,232,2014,5
USGS,9503700,5/21/2014,19,A,141,233,2014,5
USGS,9503700,5/22/2014,19,A,142,234,2014,5
